ExitSpeed_int,Angle_int,single,double,triple,hr,num_occurrences,wOBAcon
88,31,0,8,0,1,112,0.109453471
88,32,0,5,1,3,112,0.123251576
88,33,0,6,1,1,111,0.101683718
88,34,1,1,1,2,109,0.070887204
88,35,1,2,2,1,105,0.083157186
88,36,0,1,1,0,99,0.029399078
88,37,1,1,0,1,92,0.045702414
88,38,0,2,0,0,86,0.030096161
88,39,0,0,0,0,96,0
88,40,0,1,1,1,100,0.048162181
88,41,1,2,2,2,81,0.131323628
88,42,0,1,0,0,94,0.013767393
88,43,0,0,0,0,87,0
88,44,0,2,0,1,99,0.045393729
88,45,1,0,0,0,84,0.01196164
88,46,1,0,0,0,84,0.01196164
88,47,0,0,0,0,70,0
88,48,0,0,0,0,73,0
88,49,1,0,0,0,75,0.013397037
88,50,0,0,0,0,68,0
88,51,0,0,0,0,59,0
88,52,0,1,0,0,60,0.021568915
88,53,0,1,0,0,56,0.023109552
88,54,0,0,0,0,73,0
88,55,1,1,0,0,54,0.042572457
88,56,1,1,0,0,61,0.037687093
88,57,0,0,0,0,55,0
88,58,0,0,0,0,45,0
88,59,2,2,0,0,49,0.093833171
88,60,0,0,0,0,43,0
88,61,2,4,0,0,55,0.130656277
88,62,1,1,0,0,39,0.058946479
88,63,1,0,0,0,29,0.03464751
88,64,0,1,0,0,39,0.033182947
88,65,0,0,1,0,38,0.042536152
88,66,1,0,0,0,27,0.037213992
88,67,0,0,0,0,36,0
88,68,0,0,0,0,33,0
88,69,0,0,0,0,27,0
88,70,0,0,0,0,23,0
88,71,0,0,0,0,19,0
88,72,0,0,0,0,19,0
88,73,0,0,0,0,11,0
88,74,0,0,0,0,11,0
88,75,0,0,0,0,14,0
88,76,0,0,0,0,5,0
88,77,0,0,0,0,13,0
88,78,0,0,0,0,5,0
88,79,0,0,0,0,7,0
88,80,1,1,0,0,9,0.255434744
88,81,0,0,0,0,5,0
88,82,0,0,0,0,2,0
88,83,0,0,0,0,4,0
88,85,0,0,0,0,1,0
88,87,0,0,0,0,1,0
89,-87,0,0,0,0,1,0
89,-84,0,0,0,0,1,0
89,-82,0,0,0,0,3,0
89,-79,1,0,0,0,1,1.004777779
89,-78,1,0,0,0,1,1.004777779
89,-76,0,0,0,0,2,0
89,-74,0,0,0,0,2,0
89,-72,0,0,0,0,1,0
89,-70,0,0,0,0,4,0
89,-69,0,0,0,0,4,0
89,-68,0,0,0,0,1,0
89,-67,1,0,0,0,3,0.334925926
89,-65,0,0,0,0,1,0
89,-63,0,0,0,0,1,0
89,-62,0,0,0,0,3,0
89,-61,0,0,0,0,1,0
89,-60,0,0,0,0,4,0
89,-59,1,0,0,0,3,0.334925926
89,-58,0,0,0,0,1,0
89,-57,0,0,0,0,2,0
89,-56,1,0,0,0,1,1.004777779
89,-55,0,0,0,0,2,0
89,-54,0,0,0,0,4,0
89,-53,0,0,0,0,5,0
89,-52,0,0,0,0,1,0
89,-51,0,0,0,0,2,0
89,-50,1,0,0,0,4,0.251194445
89,-49,0,0,0,0,3,0
89,-48,1,0,0,0,5,0.200955556
89,-47,1,0,0,0,3,0.334925926
89,-46,1,0,0,0,3,0.334925926
89,-45,0,0,0,0,3,0
89,-44,1,0,0,0,2,0.50238889
89,-43,1,0,0,0,4,0.251194445
89,-42,0,0,0,0,3,0
89,-41,2,0,0,0,4,0.50238889
89,-40,0,0,0,0,7,0
89,-39,1,0,0,0,5,0.200955556
89,-38,2,0,0,0,8,0.251194445
89,-37,1,1,0,0,5,0.45978254
89,-36,0,1,0,0,6,0.215689153
89,-35,2,0,0,0,4,0.50238889
89,-34,0,0,0,0,7,0
89,-33,1,0,0,0,11,0.091343434
89,-32,3,0,0,0,21,0.143539683
89,-31,2,0,0,0,13,0.154581197
89,-30,3,1,0,0,13,0.331420635
89,-29,4,0,0,0,13,0.309162394
89,-28,4,0,0,0,30,0.133970371
89,-27,2,1,1,0,17,0.289415545
89,-26,3,1,0,0,21,0.205165155
89,-25,7,0,0,0,36,0.195373457
89,-24,5,1,0,0,35,0.180514966
89,-23,5,0,0,0,44,0.114179293
89,-22,8,2,0,0,50,0.212529841
89,-21,6,1,0,0,43,0.170297712
89,-20,11,1,0,0,57,0.216608605
89,-19,11,2,0,0,47,0.290230328
89,-18,13,0,0,0,78,0.167462963
89,-17,18,1,0,0,73,0.265481301
89,-16,13,0,0,0,80,0.163276389
89,-15,14,1,0,0,83,0.185072576
89,-14,22,2,0,0,104,0.237436356
89,-13,26,3,0,0,107,0.280435767
89,-12,26,2,0,0,99,0.290025173
89,-11,28,1,1,0,126,0.246383226
89,-10,28,3,0,0,119,0.269043551
89,-9,26,4,0,0,143,0.218886447
89,-8,38,2,0,0,128,0.318514261
89,-7,31,5,0,0,114,0.329989349
89,-6,26,3,0,0,91,0.329743154
89,-5,24,5,0,0,101,0.302825161
89,-4,31,6,0,0,89,0.437223828
89,-3,20,4,0,0,82,0.308196284
89,-2,28,2,0,0,76,0.404237469
89,-1,46,9,0,0,136,0.425492589
89,0,40,9,1,0,115,0.464823472
89,1,30,5,1,0,86,0.444539323
89,2,37,5,0,0,96,0.454660963
89,3,46,4,0,0,101,0.508874431
89,4,53,7,1,0,110,0.58116855
89,5,39,5,0,0,92,0.496271826
89,6,58,9,2,0,120,0.609642275
89,7,63,8,1,0,127,0.592680734
89,8,54,5,1,0,121,0.515248334
89,9,58,10,1,0,105,0.693665087
89,10,62,7,1,0,108,0.675662412
89,11,79,9,2,0,120,0.785478387
89,12,96,15,0,0,120,0.965589088
89,13,98,11,2,0,117,0.990909864
89,14,103,11,0,0,119,0.989307524
89,15,81,19,1,0,115,0.935582064
89,16,78,18,1,0,121,0.853582389
89,17,51,20,2,0,111,0.72395597
89,18,52,18,2,0,119,0.661980005
89,19,37,15,1,0,109,0.533992435
89,20,21,17,2,0,108,0.429012727
89,21,10,22,4,0,135,0.333216601
89,22,7,14,1,0,116,0.230756096
89,23,6,18,1,0,137,0.22583554
89,24,0,12,4,0,142,0.15489517
89,25,3,12,0,0,118,0.157152139
89,26,1,13,3,3,135,0.210331712
89,27,1,15,2,2,130,0.211238214
89,28,2,5,1,5,128,0.15332149
89,29,0,8,0,2,121,0.117061968
89,30,1,6,0,3,125,0.115893723
89,31,1,7,1,4,115,0.167851595
89,32,0,6,2,3,133,0.125674325
89,33,1,2,1,4,97,0.132291328
89,34,0,1,1,0,111,0.026220799
89,35,0,2,2,2,124,0.077680936
89,36,0,3,0,3,110,0.08726848
89,37,0,3,0,0,113,0.034357564
89,38,0,3,1,5,100,0.150273254
89,39,1,1,1,0,93,0.042099855
89,40,0,1,0,4,89,0.100190701
89,41,1,2,0,1,96,0.057278719
89,42,0,1,0,0,89,0.014540842
89,43,1,2,0,2,95,0.077941751
89,44,0,0,0,0,81,0
89,45,0,0,0,3,86,0.066478234
89,46,0,2,1,0,100,0.042046436
89,47,0,0,0,0,96,0
89,48,1,0,0,1,79,0.036841609
89,49,0,2,0,0,81,0.031953949
89,50,0,2,0,0,82,0.031564266
89,51,0,0,0,0,81,0
89,52,0,0,0,0,64,0
89,53,0,1,0,0,66,0.019608105
89,54,1,1,0,0,63,0.036490678
89,55,3,0,0,0,59,0.051090396
89,56,0,1,0,0,59,0.02193449
89,57,0,0,0,0,60,0
89,58,2,1,0,0,48,0.068826885
89,59,0,2,0,0,42,0.061625472
89,60,0,0,0,0,41,0
89,61,1,1,0,0,42,0.054736017
89,62,0,0,0,0,32,0
89,63,0,0,0,0,43,0
89,64,2,1,0,0,45,0.073415344
89,65,2,0,0,0,32,0.062798611
89,66,0,0,0,0,27,0
89,67,0,0,0,0,30,0
89,68,0,0,0,0,27,0
89,69,0,1,0,0,27,0.047930923
89,70,0,0,0,0,22,0
89,71,0,0,0,0,20,0
89,72,1,0,0,0,12,0.083731482
89,73,0,0,0,0,10,0
89,74,0,0,0,0,11,0
89,75,0,0,0,0,5,0
89,76,0,0,0,0,13,0
89,77,0,0,0,0,6,0
89,78,0,0,0,0,11,0
89,79,0,0,0,0,4,0
89,80,0,0,0,0,3,0
89,81,0,0,0,0,6,0
89,82,0,0,0,0,2,0
89,83,0,0,0,0,1,0
89,84,0,0,0,0,5,0
89,85,0,0,0,0,5,0
89,86,0,0,0,0,1,0
89,87,0,0,0,0,1,0
89,88,0,0,0,0,2,0
90,-83,0,0,0,0,1,0
90,-81,1,0,0,0,2,0.50238889
90,-78,1,0,0,0,2,0.50238889
90,-77,0,0,0,0,3,0
90,-75,0,0,0,0,2,0
90,-73,1,0,0,0,1,1.004777779
90,-71,0,0,0,0,3,0
90,-70,0,0,0,0,2,0
90,-68,3,0,0,0,4,0.753583335
90,-67,0,0,0,0,1,0
90,-66,0,0,0,0,2,0
90,-65,0,0,0,0,2,0
90,-64,1,0,0,0,2,0.50238889
90,-63,1,0,0,0,2,0.50238889
90,-62,0,0,0,0,2,0
90,-60,0,0,0,0,1,0
90,-58,0,0,0,0,1,0
90,-57,0,0,0,0,2,0
90,-56,2,0,0,0,4,0.50238889
90,-55,0,0,0,0,6,0
90,-54,0,0,0,0,3,0
90,-52,0,0,0,0,3,0
90,-51,1,0,0,0,2,0.50238889
90,-50,1,0,0,0,3,0.334925926
90,-49,0,0,0,0,2,0
90,-48,0,0,0,0,3,0
90,-47,0,0,0,0,7,0
90,-46,0,0,0,0,3,0
90,-45,1,0,0,0,4,0.251194445
90,-44,0,0,0,0,4,0
90,-43,1,0,0,0,3,0.334925926
90,-42,1,0,0,0,6,0.167462963
90,-41,1,0,0,0,2,0.50238889
90,-40,0,0,0,0,5,0
90,-39,0,0,0,0,7,0
90,-38,2,0,0,0,2,1.004777779
90,-37,0,0,0,0,4,0
90,-36,0,0,0,0,6,0
90,-35,2,0,0,0,7,0.287079366
90,-34,1,0,0,0,9,0.111641975
90,-33,1,0,0,0,7,0.143539683
90,-32,3,0,0,0,14,0.215309524
90,-31,3,0,0,0,12,0.251194445
90,-30,1,0,0,0,17,0.059104575
90,-29,2,0,0,0,9,0.223283951
90,-28,4,1,0,0,14,0.379517574
90,-27,7,1,0,0,20,0.416378969
90,-26,4,0,0,0,28,0.143539683
90,-25,4,0,0,0,22,0.182686869
90,-24,9,1,0,0,35,0.295346712
90,-23,9,0,0,0,23,0.393173914
90,-22,8,0,0,0,38,0.211532164
90,-21,10,1,0,0,43,0.263765412
90,-20,12,0,0,0,53,0.227496856
90,-19,9,2,0,0,50,0.232625397
90,-18,16,2,0,0,65,0.287149451
90,-17,16,0,0,0,80,0.200955556
90,-16,15,1,0,0,73,0.224189063
90,-15,22,1,1,0,81,0.308834813
90,-14,21,1,0,0,95,0.235731245
90,-13,32,4,0,0,113,0.330348926
90,-12,37,4,0,0,130,0.32579475
90,-11,29,2,0,0,114,0.278305486
90,-10,34,5,0,0,118,0.344348467
90,-9,30,4,0,0,109,0.324035533
90,-8,31,2,0,0,134,0.251764037
90,-7,33,2,1,0,114,0.327739564
90,-6,39,3,0,0,122,0.353022444
90,-5,24,6,0,0,99,0.322014911
90,-4,34,2,0,0,110,0.334097403
90,-3,35,4,0,0,95,0.424671178
90,-2,27,6,0,0,76,0.459129073
90,-1,39,5,0,0,116,0.393594897
90,0,36,7,0,0,113,0.400273845
90,1,47,5,0,0,95,0.56521295
90,2,51,4,0,0,104,0.542501985
90,3,42,5,0,0,96,0.506993139
90,4,43,6,1,0,102,0.515555175
90,5,42,8,1,0,101,0.536337821
90,6,61,7,0,0,129,0.545351853
90,7,68,4,0,0,130,0.565395605
90,8,61,11,0,0,116,0.651094213
90,9,73,8,0,0,129,0.648851607
90,10,104,13,1,0,146,0.842034362
90,11,87,7,2,0,117,0.852199648
90,12,97,16,0,0,122,0.968603306
90,13,106,10,1,0,124,0.976323932
90,14,92,17,1,0,121,0.95914234
90,15,100,16,5,1,139,0.943679963
90,16,86,28,0,0,149,0.823131992
90,17,66,22,1,0,139,0.693544428
90,18,49,21,4,0,133,0.623131125
90,19,32,24,1,0,150,0.432190005
90,20,16,24,1,0,139,0.350734218
90,21,7,18,5,0,137,0.28036308
90,22,6,25,0,0,151,0.254185693
90,23,3,22,2,0,147,0.236177205
90,24,1,11,2,0,126,0.146611186
90,25,1,19,2,0,150,0.192173925
90,26,1,16,0,3,132,0.207788368
90,27,1,14,3,1,139,0.186169046
90,28,1,9,2,1,137,0.129857292
90,29,2,8,3,2,143,0.14701521
90,30,1,11,5,4,139,0.222625671
90,31,0,5,1,7,131,0.163564992
90,32,0,9,1,7,96,0.27712035
90,33,1,4,3,4,129,0.144599041
90,34,2,4,0,3,123,0.104904255
90,35,1,4,0,1,106,0.076292706
90,36,0,3,0,6,106,0.144496801
90,37,0,2,0,3,117,0.070986307
90,38,0,3,2,2,110,0.099332464
90,39,0,1,1,2,100,0.067219274
90,40,0,3,0,3,101,0.09504488
90,41,0,2,1,1,92,0.06641688
90,42,0,1,0,2,99,0.051571249
90,43,0,1,0,2,91,0.056104985
90,44,2,0,1,1,89,0.062153244
90,45,0,2,0,1,87,0.051654933
90,46,0,0,0,0,87,0
90,47,1,1,0,0,82,0.028035521
90,48,0,3,0,0,82,0.047346399
90,49,0,0,0,1,71,0.026840977
90,50,0,1,0,0,63,0.020541824
90,51,0,0,0,0,81,0
90,52,0,0,0,0,78,0
90,53,0,2,1,0,82,0.051276142
90,54,1,1,0,0,59,0.038964622
90,55,0,0,0,0,61,0
90,56,0,0,0,0,57,0
90,57,3,2,0,0,65,0.086193895
90,58,1,0,0,0,40,0.025119444
90,59,1,2,0,0,46,0.078109731
90,60,1,1,0,0,49,0.046916586
90,61,0,0,0,0,41,0
90,62,1,0,0,0,45,0.022328395
90,63,0,0,0,0,28,0
90,64,0,0,0,0,38,0
90,65,1,1,0,0,24,0.095788029
90,66,0,0,0,0,27,0
90,67,1,0,0,0,29,0.03464751
90,68,0,0,0,0,13,0
90,69,1,2,0,0,23,0.156219462
90,70,1,0,0,0,12,0.083731482
90,71,0,0,0,0,15,0
90,72,0,0,0,0,17,0
90,73,0,1,0,0,12,0.107844577
90,74,0,0,0,0,13,0
90,75,0,0,0,0,4,0
90,76,0,0,0,0,6,0
90,77,0,0,0,0,1,0
90,78,1,0,0,0,4,0.251194445
90,79,0,0,0,0,4,0
90,80,0,0,0,0,7,0
90,81,1,0,0,0,4,0.251194445
90,82,0,0,0,0,5,0
90,83,0,0,0,0,3,0
90,84,0,0,0,0,1,0
90,85,0,0,0,0,4,0
90,86,0,0,0,0,1,0
90,87,0,0,0,0,1,0
90,89,0,0,0,0,2,0
91,-86,1,0,0,0,1,1.004777779
91,-77,2,0,0,0,3,0.669851853
91,-76,0,0,0,0,3,0
91,-75,0,0,0,0,2,0
91,-73,0,0,0,0,1,0
91,-72,0,0,0,0,2,0
91,-71,0,0,0,0,2,0
91,-68,1,0,0,0,1,1.004777779
91,-67,0,0,0,0,1,0
91,-66,0,0,0,0,1,0
91,-65,0,0,0,0,2,0
91,-64,2,0,0,0,3,0.669851853
91,-62,0,0,0,0,1,0
91,-60,0,0,0,0,2,0
91,-59,1,0,0,0,4,0.251194445
91,-57,0,0,0,0,5,0
91,-56,0,0,0,0,2,0
91,-55,0,0,0,0,2,0
91,-54,0,0,0,0,2,0
91,-53,0,0,0,0,3,0
91,-52,0,0,0,0,2,0
91,-51,1,0,0,0,3,0.334925926
91,-50,2,0,0,0,5,0.401911112
91,-49,2,0,0,0,3,0.669851853
91,-48,2,0,0,0,4,0.50238889
91,-47,1,0,0,0,1,1.004777779
91,-46,0,0,0,0,3,0
91,-45,0,0,0,0,1,0
91,-44,0,0,0,0,5,0
91,-43,0,0,0,0,7,0
91,-42,1,0,0,0,4,0.251194445
91,-41,2,0,0,0,4,0.50238889
91,-40,0,0,0,0,5,0
91,-39,0,0,0,0,3,0
91,-38,0,0,0,0,4,0
91,-37,0,0,0,0,2,0
91,-36,0,0,0,0,8,0
91,-35,3,1,0,0,10,0.430846826
91,-34,0,0,0,0,9,0
91,-33,1,0,0,0,4,0.251194445
91,-32,1,0,0,0,8,0.125597222
91,-31,3,0,0,0,12,0.251194445
91,-30,5,0,0,0,16,0.313993056
91,-29,3,2,0,0,11,0.509327562
91,-28,4,0,0,0,19,0.211532164
91,-27,2,0,0,0,22,0.091343434
91,-26,3,1,0,0,16,0.269279266
91,-25,7,0,0,0,26,0.270517094
91,-24,6,0,0,0,26,0.231871795
91,-23,4,0,0,0,35,0.114831746
91,-22,6,0,0,0,35,0.172247619
91,-21,7,0,0,0,39,0.18034473
91,-20,17,0,0,0,46,0.371330918
91,-19,8,1,0,0,48,0.194424107
91,-18,14,0,0,0,57,0.246787525
91,-17,16,2,0,0,60,0.311078572
91,-16,21,1,0,0,75,0.29859291
91,-15,15,2,0,0,67,0.263581142
91,-14,24,0,0,0,97,0.248604811
91,-13,27,2,0,0,102,0.291345783
91,-12,30,2,0,0,106,0.30878871
91,-11,33,7,0,0,118,0.357767891
91,-10,21,1,0,0,115,0.194734507
91,-9,39,2,0,0,154,0.271263657
91,-8,36,4,0,0,128,0.323035467
91,-7,29,4,0,0,119,0.288362145
91,-6,41,2,0,0,140,0.312743991
91,-5,32,7,0,0,124,0.332353495
91,-4,33,4,0,0,105,0.36508768
91,-3,39,3,0,0,97,0.44400761
91,-2,38,2,0,0,106,0.384620995
91,-1,50,8,0,0,132,0.459030063
91,0,52,8,0,0,118,0.530521389
91,1,42,6,1,0,113,0.456476549
91,2,48,6,0,0,116,0.482708129
91,3,55,5,0,0,133,0.464161297
91,4,55,6,0,0,111,0.567816103
91,5,62,10,2,0,134,0.585599396
91,6,66,9,0,0,124,0.628730224
91,7,85,9,1,0,150,0.657797995
91,8,79,14,0,0,152,0.641416667
91,9,81,10,0,0,131,0.720063735
91,10,100,12,1,0,143,0.822543851
91,11,116,14,1,0,159,0.857160283
91,12,118,24,1,0,156,0.969483268
91,13,121,19,1,0,148,0.998534112
91,14,110,16,2,0,138,0.974380159
91,15,93,23,3,0,148,0.865260527
91,16,74,29,1,1,134,0.861235459
91,17,53,19,5,0,137,0.627179961
91,18,38,27,2,1,139,0.563033492
91,19,27,27,5,0,144,0.487170221
91,20,16,25,4,0,155,0.354163307
91,21,10,31,2,0,170,0.314110046
91,22,4,31,4,0,171,0.295922741
91,23,3,28,2,0,157,0.270591456
91,24,0,20,2,0,130,0.223964969
91,25,1,30,3,1,168,0.277283667
91,26,0,28,0,1,150,0.254276581
91,27,0,15,0,3,143,0.175728335
91,28,1,9,2,5,138,0.18415425
91,29,0,16,1,12,161,0.28068972
91,30,1,9,2,13,156,0.260634368
91,31,1,7,3,9,149,0.21519616
91,32,0,8,1,6,142,0.164814854
91,33,0,3,1,12,140,0.202623506
91,34,1,5,2,12,116,0.289454416
91,35,0,6,0,3,126,0.106999505
91,36,0,4,0,4,140,0.091424122
91,37,0,2,0,7,104,0.153156109
91,38,1,3,0,4,115,0.108782783
91,39,0,1,1,2,95,0.070757131
91,40,0,2,0,1,118,0.03808457
91,41,0,1,2,1,110,0.058478108
91,42,1,2,0,5,97,0.135274169
91,43,0,1,0,0,95,0.013622473
91,44,0,1,0,0,70,0.018487642
91,45,0,1,0,1,70,0.045712061
91,46,0,1,0,0,103,0.012564417
91,47,0,1,0,0,77,0.016806947
91,48,0,1,0,0,71,0.018227252
91,49,0,1,0,0,81,0.015976974
91,50,1,1,0,0,70,0.03284161
91,51,1,0,0,0,55,0.018268687
91,52,0,4,0,0,73,0.070911502
91,53,0,1,0,0,58,0.022312671
91,54,1,2,0,0,55,0.065328139
91,55,0,0,0,0,57,0
91,56,0,1,0,0,56,0.023109552
91,57,0,1,0,0,48,0.026961144
91,58,2,0,1,0,48,0.075540195
91,59,0,0,0,0,42,0
91,60,0,0,0,0,43,0
91,61,0,1,0,0,42,0.030812736
91,62,0,0,0,0,39,0
91,63,1,1,0,0,48,0.047894015
91,64,1,0,0,0,22,0.045671717
91,65,0,1,0,0,16,0.080883432
91,66,1,0,0,0,29,0.03464751
91,67,0,0,0,0,24,0
91,68,1,0,0,0,17,0.059104575
91,69,0,0,0,0,15,0
91,70,1,0,0,0,22,0.045671717
91,71,1,0,0,0,9,0.111641975
91,72,0,0,0,0,11,0
91,73,0,0,0,0,8,0
91,74,0,0,0,0,8,0
91,75,0,0,0,0,5,0
91,76,0,1,0,0,9,0.143792769
91,77,0,0,0,0,4,0
91,78,2,0,0,0,8,0.251194445
91,79,0,0,0,0,7,0
91,80,0,0,0,0,2,0
91,81,0,0,0,0,4,0
91,83,0,0,0,0,2,0
91,84,0,0,0,0,1,0
91,85,0,0,0,0,2,0
91,86,0,0,0,0,1,0
91,87,0,0,0,0,2,0
91,90,0,0,0,0,1,0
92,-80,1,0,0,0,1,1.004777779
92,-73,0,0,0,0,2,0
92,-72,0,0,0,0,2,0
92,-71,1,0,0,0,1,1.004777779
92,-68,1,0,0,0,2,0.50238889
92,-66,0,0,0,0,1,0
92,-65,0,0,0,0,2,0
92,-64,0,0,0,0,1,0
92,-63,1,0,0,0,4,0.251194445
92,-62,1,0,0,0,2,0.50238889
92,-58,0,0,0,0,4,0
92,-57,0,0,0,0,2,0
92,-56,0,0,0,0,1,0
92,-55,0,0,0,0,2,0
92,-54,0,0,0,0,2,0
92,-53,0,0,0,0,3,0
92,-52,0,0,0,0,1,0
92,-51,0,0,0,0,3,0
92,-49,1,0,0,0,6,0.167462963
92,-48,1,0,0,0,2,0.50238889
92,-47,0,0,0,0,4,0
92,-46,0,0,0,0,1,0
92,-44,1,0,0,0,5,0.200955556
92,-43,0,0,0,0,2,0
92,-42,0,0,0,0,2,0
92,-41,2,0,0,0,3,0.669851853
92,-40,0,0,0,0,4,0
92,-39,0,0,0,0,2,0
92,-38,0,0,0,0,7,0
92,-37,0,1,0,0,4,0.32353373
92,-36,0,0,0,0,6,0
92,-35,0,0,0,0,2,0
92,-34,0,0,0,0,6,0
92,-33,2,1,0,0,6,0.55061508
92,-32,3,0,0,0,5,0.602866668
92,-31,3,0,0,0,8,0.376791667
92,-30,1,1,0,0,12,0.191576058
92,-29,5,0,0,0,11,0.456717172
92,-28,1,0,0,0,13,0.077290598
92,-27,4,1,0,0,17,0.312543885
92,-26,3,0,0,0,20,0.150716667
92,-25,3,0,0,0,17,0.177313726
92,-24,6,0,0,0,18,0.334925926
92,-23,4,0,0,0,26,0.154581197
92,-22,5,1,0,0,28,0.225643708
92,-21,6,1,0,0,25,0.292912064
92,-20,5,0,0,0,39,0.128817664
92,-19,6,0,1,0,32,0.238907514
92,-18,17,3,0,0,64,0.327556672
92,-17,11,1,0,0,62,0.199140169
92,-16,13,0,0,0,65,0.200955556
92,-15,18,0,0,0,68,0.265970589
92,-14,27,2,0,0,101,0.294230395
92,-13,23,3,0,0,95,0.284129407
92,-12,35,2,0,0,132,0.286026455
92,-11,25,1,0,0,114,0.231698065
92,-10,42,3,0,0,124,0.371637673
92,-9,33,1,0,0,133,0.259036103
92,-8,46,6,0,0,164,0.329174313
92,-7,37,3,0,0,138,0.297530309
92,-6,41,4,0,0,178,0.260519262
92,-5,56,5,1,0,147,0.437786422
92,-4,35,4,1,0,107,0.392150801
92,-3,31,2,0,0,105,0.321298867
92,-2,28,4,2,0,100,0.365430651
92,-1,46,5,0,0,128,0.41164416
92,0,53,7,0,0,129,0.483040052
92,1,52,5,0,0,135,0.434956438
92,2,60,4,1,0,128,0.52405922
92,3,46,2,0,0,121,0.403372295
92,4,59,1,1,0,132,0.471154528
92,5,81,14,3,0,153,0.682052355
92,6,75,11,0,0,136,0.65877807
92,7,91,11,1,0,159,0.674758716
92,8,82,16,0,0,151,0.682767792
92,9,113,7,5,0,176,0.742503991
92,10,97,17,2,0,158,0.776560037
92,11,123,20,0,0,168,0.889704555
92,12,120,18,2,0,156,0.942951985
92,13,116,19,1,0,141,1.01247631
92,14,112,25,2,0,158,0.937476151
92,15,86,25,1,0,145,0.830211281
92,16,71,30,2,0,159,0.7131825
92,17,44,36,4,0,153,0.635716173
92,18,28,43,2,0,186,0.467818962
92,19,24,31,5,0,155,0.466546568
92,20,11,26,3,0,152,0.325981479
92,21,6,37,6,0,193,0.329584981
92,22,5,32,3,0,165,0.310820168
92,23,2,28,3,0,165,0.261178513
92,24,1,25,2,1,148,0.260112214
92,25,3,26,1,6,173,0.287355325
92,26,1,20,4,5,165,0.259887989
92,27,0,17,4,11,167,0.295979591
92,28,1,18,0,14,162,0.314686033
92,29,2,11,7,13,156,0.335473576
92,30,0,12,3,9,167,0.224731285
92,31,1,8,5,19,154,0.361351974
92,32,0,15,1,13,156,0.293606534
92,33,1,4,0,7,139,0.140440885
92,34,0,3,1,11,127,0.20835891
92,35,1,4,1,13,113,0.288247017
92,36,0,3,1,12,142,0.199769654
92,37,0,4,0,13,114,0.262725977
92,38,0,3,0,7,121,0.142333639
92,39,0,2,0,7,125,0.127425883
92,40,0,0,0,4,100,0.076228375
92,41,0,3,0,4,112,0.102725377
92,42,0,1,0,5,90,0.120252019
92,43,1,1,0,1,94,0.044730022
92,44,0,5,1,4,105,0.14961796
92,45,0,0,0,0,75,0
92,46,0,1,0,2,76,0.067178337
92,47,0,1,0,0,85,0.015225117
92,48,0,1,0,0,69,0.018755579
92,49,1,1,0,0,64,0.035920511
92,50,0,1,0,1,70,0.045712061
92,51,2,2,0,0,81,0.056763277
92,52,0,4,0,0,59,0.087737961
92,53,0,0,0,0,67,0
92,54,0,0,0,0,41,0
92,55,1,0,0,0,43,0.023366925
92,56,0,1,0,0,44,0.029412157
92,57,0,0,0,0,54,0
92,58,0,0,0,0,33,0
92,59,1,0,0,0,48,0.02093287
92,60,1,0,0,0,31,0.032412186
92,61,1,0,0,0,36,0.027910494
92,62,0,0,0,0,26,0
92,63,2,0,1,0,29,0.125032046
92,64,0,1,0,0,25,0.051765397
92,65,3,0,0,0,20,0.150716667
92,66,0,2,0,0,18,0.143792769
92,67,1,0,0,0,23,0.04368599
92,68,0,0,0,0,9,0
92,69,0,1,0,0,6,0.215689153
92,70,0,0,0,0,9,0
92,71,0,0,0,0,8,0
92,72,1,0,0,0,9,0.111641975
92,73,0,0,0,0,4,0
92,74,1,1,0,0,8,0.287364087
92,75,0,0,0,0,3,0
92,76,0,0,0,0,5,0
92,77,0,0,0,0,1,0
92,78,0,0,0,0,5,0
92,79,1,0,0,0,6,0.167462963
92,80,0,0,0,0,3,0
92,81,0,0,0,0,3,0
92,82,0,0,0,0,3,0
92,83,0,0,0,0,2,0
92,84,0,0,0,0,2,0
92,87,0,0,0,0,1,0
93,-83,0,0,0,0,1,0
93,-81,0,0,0,0,1,0
93,-77,0,0,0,0,1,0
93,-76,0,0,0,0,1,0
93,-75,1,0,0,0,2,0.50238889
93,-71,1,0,0,0,2,0.50238889
93,-70,2,0,0,0,3,0.669851853
93,-69,1,0,0,0,1,1.004777779
93,-68,0,0,0,0,3,0
93,-67,0,0,0,0,2,0
93,-65,0,0,0,0,2,0
93,-64,0,0,0,0,1,0
93,-63,0,0,0,0,2,0
93,-59,0,0,0,0,1,0
93,-58,0,0,0,0,2,0
93,-57,0,0,0,0,2,0
93,-56,0,0,0,0,2,0
93,-55,0,0,0,0,3,0
93,-53,1,0,0,0,3,0.334925926
93,-52,0,0,0,0,1,0
93,-51,1,0,0,0,3,0.334925926
93,-49,1,0,0,0,3,0.334925926
93,-48,0,0,0,0,3,0
93,-47,0,0,0,0,3,0
93,-46,0,0,0,0,2,0
93,-45,1,0,0,0,3,0.334925926
93,-43,0,0,0,0,2,0
93,-42,0,0,0,0,1,0
93,-41,0,0,0,0,3,0
93,-40,0,0,0,0,2,0
93,-39,0,0,0,0,2,0
93,-38,0,1,0,0,5,0.258826984
93,-37,1,0,0,0,4,0.251194445
93,-36,1,0,0,0,6,0.167462963
93,-35,0,0,0,0,1,0
93,-34,0,0,0,0,9,0
93,-33,1,0,0,0,4,0.251194445
